Nivel de Instrucción.valor.Periodo
Ninguno.0.004155989.01/12/2020
Educación Básica.0.264916423.01/12/2020
Educación Media/Bachillerato.0.359100769.01/12/2020
Superior.0.371310788.01/12/2020
Ninguno.0.010221191.01/01/2021
Educación Básica.0.258398636.01/01/2021
Educación Media/Bachillerato.0.336603625.01/01/2021
Superior.0.392972315.01/01/2021
Ninguno.0.003913686.01/02/2021
Educación Básica.0.254270201.01/02/2021
Educación Media/Bachillerato.0.336224208.01/02/2021
Superior.0.405182176.01/02/2021
Ninguno.0.005710251.01/03/2021
Educación Básica.0.248320728.01/03/2021
Educación Media/Bachillerato.0.383415827.01/03/2021
Superior.0.362463981.01/03/2021
Ninguno.0.009423202.01/04/2021
Educación Básica.0.242475849.01/04/2021
Educación Media/Bachillerato.0.365264489.01/04/2021
Superior.0.381838257.01/04/2021
Ninguno.0.005509321.01/05/2021
Educación Básica.0.267075893.01/05/2021
Educación Media/Bachillerato.0.355424829.01/05/2021
Superior.0.371477508.01/05/2021
Ninguno.0.008938059.01/06/2021
Educación Básica.0.255319494.01/06/2021
Educación Media/Bachillerato.0.359220496.01/06/2021
Superior.0.37637955.01/06/2021
Ninguno.0.007825933.01/07/2021
Educación Básica.0.255105636.01/07/2021
Educación Media/Bachillerato.0.38597648.01/07/2021
Superior.0.350722641.01/07/2021
